term_str,n,tfidf,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment
accomplish,1.9375,0.0001937144790906842,0.0,0.0,0.0,0.0,0.0001937144790906842,0.0,0.0,0.0,0.0001937144790906842
accomplished,1.3448275862068966,0.00012464016789859314,0.0,0.0,0.0,0.0,0.00012464016789859314,0.0,0.0,0.0,0.00012464016789859314
accord,1.52,0.00015531295098864973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015531295098864973,0.00015531295098864973
accountability,1.0,0.00026459538904180735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026459538904180735,0.00026459538904180735
accountable,1.5333333333333334,0.00013099595157802936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013099595157802936,0.00013099595157802936
accurate,1.6451612903225807,0.00013184846990759163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013184846990759163,0.00013184846990759163
accursed,1.0,0.00011684853038314801,0.00011684853038314801,0.0,0.0,0.00011684853038314801,0.0,0.00011684853038314801,0.0,0.0,-0.00011684853038314801
accusation,1.0,9.13218163220884e-05,9.13218163220884e-05,0.0,9.13218163220884e-05,0.0,0.0,0.0,0.0,0.0,-9.13218163220884e-05
accused,1.8823529411764706,0.00018553359641353858,0.00018553359641353858,0.0,0.0,0.00018553359641353858,0.0,0.0,0.0,0.0,-0.00018553359641353858
accuser,1.0,9.393211312772712e-05,9.393211312772712e-05,0.0,0.0,9.393211312772712e-05,0.0,0.0,0.0,0.0,-9.393211312772712e-05
accusing,3.0,0.00034668102047963236,0.00034668102047963236,0.0,0.0,0.00034668102047963236,0.0,0.0,0.0,0.0,-0.00034668102047963236
ache,1.696969696969697,0.00016649373181291792,0.0,0.0,0.0,0.0,0.0,0.00016649373181291792,0.0,0.0,-0.00016649373181291792
achieve,1.803921568627451,0.00016339808629657095,0.0,0.0,0.0,0.0,0.00016339808629657095,0.0,0.0,0.00016339808629657095,0.00016339808629657095
achievement,1.0,0.00015417493652003793,0.0,0.00015417493652003793,0.0,0.0,0.00015417493652003793,0.0,0.0,0.00015417493652003793,0.00015417493652003793
aching,1.75,0.00022674181966554318,0.0,0.0,0.0,0.0,0.0,0.00022674181966554318,0.0,0.0,-0.00022674181966554318
acquiring,1.0,0.00028539864891317257,0.0,0.00028539864891317257,0.0,0.0,0.0,0.0,0.0,0.0,0.00028539864891317257
acrobat,1.4,0.00012988466547870568,0.0,0.0,0.0,0.00012988466547870568,0.00012988466547870568,0.0,0.0,0.00012988466547870568,0.00012988466547870568
adder,1.0,9.13061173357849e-05,9.13061173357849e-05,0.0,9.13061173357849e-05,9.13061173357849e-05,0.0,9.13061173357849e-05,0.0,0.0,-9.13061173357849e-05
addresses,1.4,0.00014658215084211202,0.0,0.00014658215084211202,0.0,0.0,0.0,0.0,0.0,0.0,0.00014658215084211202
admiral,1.8,0.0003902938898401183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003902938898401183,0.0003902938898401183
admiration,1.3,0.0001351872297899342,0.0,0.0,0.0,0.0,0.0001351872297899342,0.0,0.0,0.0001351872297899342,0.0001351872297899342
admire,1.8431372549019607,0.00016798176254375326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016798176254375326,0.00016798176254375326
admissible,1.0,7.640689899558555e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.640689899558555e-05,7.640689899558555e-05
adorable,1.2857142857142858,0.00013333072543395444,0.0,0.0,0.0,0.0,0.00013333072543395444,0.0,0.0,0.0,0.00013333072543395444
adore,2.4754098360655736,0.00021326998342028727,0.0,0.00021326998342028727,0.0,0.0,0.00021326998342028727,0.0,0.0,0.00021326998342028727,0.00021326998342028727
adrift,1.0,0.00017821961635167464,0.0,0.00017821961635167464,0.0,0.00017821961635167464,0.0,0.00017821961635167464,0.0,0.0,-0.00017821961635167464
adultery,1.0,0.00014848745357096038,0.0,0.0,0.00014848745357096038,0.0,0.0,0.00014848745357096038,0.0,0.0,-0.00014848745357096038
advance,2.7205882352941178,0.0002031947347443667,0.0,0.0002031947347443667,0.0,0.0002031947347443667,0.0002031947347443667,0.0,0.0002031947347443667,0.0,0.0002031947347443667
advent,1.0,0.0003794853658271732,0.0,0.0003794853658271732,0.0,0.0,0.0003794853658271732,0.0,0.0,0.0003794853658271732,0.0003794853658271732
adventure,1.5517241379310345,0.00015870752797642382,0.0,0.00015870752797642382,0.0,0.0,0.0,0.0,0.0,0.0,0.00015870752797642382
adversary,1.1538461538461537,0.00013444164898828941,0.00013444164898828941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013444164898828941
adverse,1.25,0.00014411448794743136,0.00014411448794743136,0.0,0.00014411448794743136,0.00014411448794743136,0.0,0.00014411448794743136,0.0,0.0,-0.00014411448794743136
adversity,2.5555555555555554,0.00023593418566033027,0.00023593418566033027,0.0,0.0,0.00023593418566033027,0.0,0.00023593418566033027,0.0,0.0,-0.00023593418566033027
advise,1.763157894736842,0.0001442551588743262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001442551588743262,0.0001442551588743262
adviser,1.0,9.428405400588408e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.428405400588408e-05,9.428405400588408e-05
aesthetics,1.6666666666666667,0.00020483836997277067,0.0,0.0,0.0,0.0,0.00020483836997277067,0.0,0.0,0.0,0.00020483836997277067
affection,1.7291666666666667,0.0002010677409995538,0.0,0.0,0.0,0.0,0.0002010677409995538,0.0,0.0,0.0002010677409995538,0.0002010677409995538
affirm,3.0,0.0005112358406618569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005112358406618569,0.0005112358406618569
affliction,1.3333333333333333,0.0003091113470613531,0.0,0.0,0.0003091113470613531,0.0003091113470613531,0.0,0.0003091113470613531,0.0,0.0,-0.0003091113470613531
afraid,6.8061224489795915,0.00045648258546586115,0.0,0.0,0.0,0.00045648258546586115,0.0,0.0,0.0,0.0,-0.00045648258546586115
aftermath,4.972972972972973,0.00031131616003182727,0.00031131616003182727,0.0,0.00031131616003182727,0.00031131616003182727,0.0,0.00031131616003182727,0.0,0.0,-0.00031131616003182727
aga,1.2,0.00013325722632520891,0.0,0.0,0.0,0.00013325722632520891,0.0,0.0,0.0,0.00013325722632520891,0.00013325722632520891
aggravated,1.4074074074074074,0.0001264110328243839,0.0001264110328243839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001264110328243839
aggravating,1.4,0.00016947399066065074,0.00016947399066065074,0.0,0.0,0.0,0.0,0.00016947399066065074,0.0,0.0,-0.00016947399066065074
aggravation,1.2307692307692308,0.00018633251423538297,0.00018633251423538297,0.0,0.00018633251423538297,0.0,0.0,0.0,0.0,0.0,-0.00018633251423538297
aggression,1.903225806451613,0.00021003004873846595,0.00021003004873846595,0.0,0.0,0.00021003004873846595,0.0,0.0,0.0,0.0,-0.00021003004873846595
aggressive,2.3636363636363638,0.00017813844818799816,0.00017813844818799816,0.0,0.0,0.00017813844818799816,0.0,0.0,0.0,0.0,-0.00017813844818799816
aggressor,1.0,0.00014649049600970766,0.00014649049600970766,0.0,0.0,0.00014649049600970766,0.0,0.0,0.0,0.0,-0.00014649049600970766
agitated,1.2222222222222223,0.00012907071717024182,0.00012907071717024182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012907071717024182
agonizing,3.0,0.00031026999986887396,0.0,0.0,0.0,0.00031026999986887396,0.0,0.0,0.0,0.0,-0.00031026999986887396
agony,2.2962962962962963,0.00022897282277813068,0.00022897282277813068,0.0,0.0,0.00022897282277813068,0.0,0.00022897282277813068,0.0,0.0,-0.00022897282277813068
agreed,1.5714285714285714,0.00015036172822583711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015036172822583711,0.00015036172822583711
agreeing,1.3333333333333333,9.68701951676285e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.68701951676285e-05,9.68701951676285e-05
agreement,1.3571428571428572,0.0001756669094123356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001756669094123356,0.0001756669094123356
ail,1.0,8.784547670381962e-05,0.0,0.0,0.0,0.0,0.0,8.784547670381962e-05,0.0,0.0,-8.784547670381962e-05
ailing,1.0,3.3784580526628966e-05,0.0,0.0,0.0,3.3784580526628966e-05,0.0,3.3784580526628966e-05,0.0,0.0,-3.3784580526628966e-05
airs,2.0555555555555554,0.00018003025635359473,0.0,0.0,0.00018003025635359473,0.0,0.0,0.0,0.0,0.0,-0.00018003025635359473
alarm,4.0606060606060606,0.00037168310885856386,0.0,0.0,0.0,0.00037168310885856386,0.0,0.0,0.00037168310885856386,0.0,-0.00037168310885856386
alarming,1.3333333333333333,0.00012401273949696066,0.0,0.0,0.0,0.00012401273949696066,0.0,0.0,0.00012401273949696066,0.0,-0.00012401273949696066
alcoholism,1.0,0.00010456047532136571,0.00010456047532136571,0.0,0.00010456047532136571,0.00010456047532136571,0.0,0.00010456047532136571,0.0,0.0,-0.00010456047532136571
alerts,1.25,0.00014599297157005513,0.0,0.00014599297157005513,0.0,0.00014599297157005513,0.0,0.0,0.00014599297157005513,0.0,0.0
alien,3.096774193548387,0.000291015464393038,0.0,0.0,0.000291015464393038,0.000291015464393038,0.0,0.0,0.0,0.0,-0.000291015464393038
alienate,1.0,0.00011342981792215634,0.00011342981792215634,0.0,0.00011342981792215634,0.0,0.0,0.0,0.0,0.0,-0.00011342981792215634
alienated,1.6666666666666667,0.00013321601016631917,0.0,0.0,0.0,0.0,0.0,0.00013321601016631917,0.0,0.0,-0.00013321601016631917
alive,11.481818181818182,0.0005461923500437117,0.0,0.0005461923500437117,0.0,0.0,0.0005461923500437117,0.0,0.0,0.0005461923500437117,0.0005461923500437117
allegation,1.0,6.687177292312109e-05,6.687177292312109e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.687177292312109e-05
allegiance,3.4705882352941178,0.0003970503932682842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003970503932682842,0.0003970503932682842
allied,1.0,9.372858321062031e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.372858321062031e-05,9.372858321062031e-05
allure,1.5,0.00011136440440513354,0.0,0.00011136440440513354,0.0,0.0,0.00011136440440513354,0.0,0.00011136440440513354,0.0,0.00011136440440513354
ally,1.125,0.00016167238327952798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016167238327952798,0.00016167238327952798
aloha,1.0,0.0001318367969577225,0.0,0.0001318367969577225,0.0,0.0,0.0001318367969577225,0.0,0.0,0.0,0.0001318367969577225
altercation,1.0,9.198970029638803e-05,9.198970029638803e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.198970029638803e-05
amazingly,1.0,6.579389134795795e-05,0.0,0.0,0.0,0.0,6.579389134795795e-05,0.0,6.579389134795795e-05,0.0,6.579389134795795e-05
ambassador,1.6,0.000139577705311169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000139577705311169,0.000139577705311169
ambition,2.2,0.00017348533421079174,0.0,0.00017348533421079174,0.0,0.0,0.00017348533421079174,0.0,0.0,0.00017348533421079174,0.00017348533421079174
ambulance,3.12,0.00022578648144822158,0.0,0.0,0.0,0.00022578648144822158,0.0,0.0,0.0,0.00022578648144822158,0.0
ambush,1.1,0.00010701884927434601,0.00010701884927434601,0.0,0.0,0.00010701884927434601,0.0,0.0,0.00010701884927434601,0.0,-0.00010701884927434601
amen,3.4444444444444446,0.0002816897979931691,0.0,0.0,0.0,0.0,0.0002816897979931691,0.0,0.0,0.0002816897979931691,0.0002816897979931691
amnesty,1.0,0.00012273296708242563,0.0,0.0,0.0,0.0,0.00012273296708242563,0.0,0.0,0.0,0.00012273296708242563
amour,2.0,0.00030530691302926654,0.0,0.00030530691302926654,0.0,0.0,0.00030530691302926654,0.0,0.0,0.00030530691302926654,0.00030530691302926654
amphetamines,1.5,0.0001786653117382345,0.0,0.0,0.0001786653117382345,0.0,0.0,0.0,0.0,0.0,-0.0001786653117382345
amuse,1.1428571428571428,0.00020636886764744934,0.0,0.0,0.0,0.0,0.00020636886764744934,0.0,0.0,0.0,0.00020636886764744934
amused,1.5294117647058822,0.0001833008338422258,0.0,0.0,0.0,0.0,0.0001833008338422258,0.0,0.0,0.0,0.0001833008338422258
amusement,1.8,0.00015640607353822997,0.0,0.0,0.0,0.0,0.00015640607353822997,0.0,0.0,0.0,0.00015640607353822997
amusing,1.1,0.000134115841885962,0.0,0.0,0.0,0.0,0.000134115841885962,0.0,0.0,0.0,0.000134115841885962
anaconda,2.761904761904762,0.00020408483790716433,0.0,0.0,0.00020408483790716433,0.00020408483790716433,0.0,0.0,0.0,0.0,-0.00020408483790716433
analyst,1.5,0.00016434916422400432,0.0,0.00016434916422400432,0.0,0.0,0.0,0.0,0.0,0.00016434916422400432,0.00016434916422400432
anarchism,3.0,0.0010533167043963326,0.0010533167043963326,0.0,0.0,0.0010533167043963326,0.0,0.0,0.0,0.0,-0.0010533167043963326
anarchy,1.75,0.0001650867115939404,0.0001650867115939404,0.0,0.0,0.0001650867115939404,0.0,0.0,0.0,0.0,-0.0001650867115939404
angel,5.621951219512195,0.00032978980572503897,0.0,0.00032978980572503897,0.0,0.0,0.00032978980572503897,0.0,0.00032978980572503897,0.00032978980572503897,0.00032978980572503897
angelic,1.0,9.471227773401962e-05,0.0,0.0,0.0,0.0,9.471227773401962e-05,0.0,0.0,9.471227773401962e-05,9.471227773401962e-05
anger,2.8219178082191783,0.00020850371888686016,0.00020850371888686016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020850371888686016
angry,2.5964912280701755,0.00018700599043725818,0.00018700599043725818,0.0,0.00018700599043725818,0.0,0.0,0.0,0.0,0.0,-0.00018700599043725818
anguish,1.7142857142857142,0.00013157688655655804,0.00013157688655655804,0.0,0.0,0.00013157688655655804,0.0,0.00013157688655655804,0.0,0.0,-0.00013157688655655804
animated,1.2,0.00015291842517247523,0.0,0.0,0.0,0.0,0.00015291842517247523,0.0,0.0,0.0,0.00015291842517247523
animosity,1.9090909090909092,0.00017729851933494746,0.00017729851933494746,0.0,0.00017729851933494746,0.00017729851933494746,0.0,0.00017729851933494746,0.0,0.0,-0.00017729851933494746
annihilate,1.625,0.00013767425811365592,0.00013767425811365592,0.0,0.0,0.00013767425811365592,0.0,0.0,0.0,0.0,-0.00013767425811365592
annihilated,1.125,0.00011562684314920705,0.00011562684314920705,0.0,0.0,0.00011562684314920705,0.0,0.00011562684314920705,0.0,0.0,-0.00011562684314920705
annihilation,1.4,0.00014206555104925175,0.00014206555104925175,0.0,0.0,0.00014206555104925175,0.0,0.00014206555104925175,0.0,0.0,-0.00014206555104925175
annoy,1.25,0.00014111001143109114,0.00014111001143109114,0.0,0.00014111001143109114,0.0,0.0,0.0,0.0,0.0,-0.00014111001143109114
annoying,1.4285714285714286,0.00014358965845664908,0.00014358965845664908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014358965845664908
annulment,1.0,6.829495748941427e-05,0.0,0.0,0.0,0.0,0.0,6.829495748941427e-05,0.0,0.0,-6.829495748941427e-05
anomaly,1.2857142857142858,0.00012544866629442142,0.0,0.0,0.0,0.00012544866629442142,0.0,0.0,0.00012544866629442142,0.0,-0.00012544866629442142
antagonist,1.0,0.00033627920081196665,0.00033627920081196665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00033627920081196665
antagonistic,1.0,7.932710888999191e-05,7.932710888999191e-05,0.0,7.932710888999191e-05,0.0,0.0,0.0,0.0,0.0,-7.932710888999191e-05
anthrax,1.3529411764705883,9.609318842023612e-05,0.0,0.0,9.609318842023612e-05,9.609318842023612e-05,0.0,9.609318842023612e-05,0.0,0.0,-9.609318842023612e-05
antichrist,1.1428571428571428,0.00012798188948646917,0.00012798188948646917,0.0,0.00012798188948646917,0.00012798188948646917,0.0,0.0,0.0,0.0,-0.00012798188948646917
antidote,1.8181818181818181,0.0002228825343880154,0.0,0.0002228825343880154,0.0,0.0,0.0,0.0,0.0,0.0002228825343880154,0.0002228825343880154
antiseptic,1.0,0.00031350637628473977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031350637628473977,0.00031350637628473977
antisocial,1.2,0.00010134925590401275,0.00010134925590401275,0.0,0.00010134925590401275,0.00010134925590401275,0.0,0.00010134925590401275,0.0,0.0,-0.00010134925590401275
anxiety,3.0357142857142856,0.000297246081961697,0.000297246081961697,0.000297246081961697,0.0,0.000297246081961697,0.0,0.000297246081961697,0.0,0.0,-0.000297246081961697
anxious,1.7222222222222223,0.00014922591904228315,0.0,0.00014922591904228315,0.0,0.00014922591904228315,0.0,0.0,0.0,0.0,-0.00014922591904228315
apache,1.5833333333333333,0.00023201067403411462,0.0,0.0,0.0,0.00023201067403411462,0.0,0.0,0.0,0.0,-0.00023201067403411462
apathetic,2.0,0.0005338238931882373,0.0,0.0,0.0,0.0,0.0,0.0005338238931882373,0.0,0.0,-0.0005338238931882373
apathy,1.3333333333333333,0.00025477788769992,0.0,0.0,0.0,0.0,0.0,0.00025477788769992,0.0,0.0,-0.00025477788769992
apologetic,1.4285714285714286,0.00013888798396511287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013888798396511287,0.00013888798396511287
apologize,3.3934426229508197,0.00025954521557018174,0.0,0.0,0.0,0.0,0.0,0.00025954521557018174,0.0,0.00025954521557018174,0.00025954521557018174
apostle,1.3,9.044401734954081e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.044401734954081e-05,9.044401734954081e-05
appalling,1.25,0.0003224149548930961,0.0,0.0,0.0003224149548930961,0.0003224149548930961,0.0,0.0,0.0,0.0,-0.0003224149548930961
apparition,1.0,0.0001940377949519677,0.0,0.0,0.0,0.0001940377949519677,0.0,0.0,0.0001940377949519677,0.0,0.0
applause,2.1666666666666665,0.0001772660404159546,0.0,0.0,0.0,0.0,0.0001772660404159546,0.0,0.0001772660404159546,0.0001772660404159546,0.0001772660404159546
appreciation,1.619047619047619,0.00018128694206628532,0.0,0.0,0.0,0.0,0.00018128694206628532,0.0,0.0,0.00018128694206628532,0.00018128694206628532
apprehension,1.0,0.0001478763689953036,0.0,0.0,0.0,0.0001478763689953036,0.0,0.0,0.0,0.0,-0.0001478763689953036
apprehensive,1.0,9.0691721898936e-05,0.0,9.0691721898936e-05,0.0,9.0691721898936e-05,0.0,0.0,0.0,0.0,-9.0691721898936e-05
approve,1.2142857142857142,0.0001302718817524237,0.0,0.0,0.0,0.0,0.0001302718817524237,0.0,0.0,0.0001302718817524237,0.0001302718817524237
argue,2.6176470588235294,0.0002105642034339889,0.0002105642034339889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002105642034339889
argument,1.5238095238095237,0.00013654521911170406,0.00013654521911170406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013654521911170406
armament,1.0,0.00011484682439383574,0.00011484682439383574,0.0,0.0,0.00011484682439383574,0.0,0.0,0.0,0.0,0.0
armed,2.578125,0.0002239387579453794,0.0002239387579453794,0.0,0.0,0.0002239387579453794,0.0,0.0,0.0,0.0,0.0
armor,2.2758620689655173,0.00016869927569965345,0.0,0.0,0.0,0.00016869927569965345,0.0,0.0,0.0,0.00016869927569965345,0.00016869927569965345
arouse,2.6,0.0004751990460406881,0.0,0.0004751990460406881,0.0,0.0,0.0,0.0,0.0,0.0,0.0004751990460406881
arraignment,1.3636363636363635,0.00014648877152311995,0.00014648877152311995,0.0,0.0,0.00014648877152311995,0.0,0.00014648877152311995,0.0,0.0,-0.00014648877152311995
arrogant,2.051282051282051,0.00016039652957155725,0.00016039652957155725,0.0,0.00016039652957155725,0.0,0.0,0.0,0.0,0.0,-0.00016039652957155725
arsenic,1.625,0.0001445145138087823,0.0,0.0,0.0001445145138087823,0.0001445145138087823,0.0,0.0001445145138087823,0.0,0.0,-0.0001445145138087823
arson,1.5,0.0001175350371102417,0.0001175350371102417,0.0,0.0,0.0001175350371102417,0.0,0.0,0.0,0.0,-0.0001175350371102417
art,5.51063829787234,0.0003304080731301715,0.0,0.0003304080731301715,0.0,0.0,0.0003304080731301715,0.0003304080731301715,0.0003304080731301715,0.0,0.0003304080731301715
artillery,2.138888888888889,0.0001454391665472549,0.0,0.0,0.0,0.0001454391665472549,0.0,0.0,0.0,0.0,-0.0001454391665472549
ashamed,2.7285714285714286,0.0002100873152112871,0.0,0.0,0.0002100873152112871,0.0,0.0,0.0002100873152112871,0.0,0.0,-0.0002100873152112871
ashes,4.208333333333333,0.0002997492036311904,0.0,0.0,0.0,0.0,0.0,0.0002997492036311904,0.0,0.0,-0.0002997492036311904
aspiration,1.0,0.00014913602554721638,0.0,0.00014913602554721638,0.0,0.0,0.00014913602554721638,0.0,0.00014913602554721638,0.00014913602554721638,0.00014913602554721638
aspire,1.0909090909090908,9.824999957081391e-05,0.0,9.824999957081391e-05,0.0,0.0,9.824999957081391e-05,0.0,0.0,0.0,9.824999957081391e-05
aspiring,1.2857142857142858,0.00011318699533796671,0.0,0.00011318699533796671,0.0,0.0,0.00011318699533796671,0.0,0.0,0.00011318699533796671,0.00011318699533796671
assailant,1.0,0.00010822111298439226,0.00010822111298439226,0.0,0.0,0.00010822111298439226,0.0,0.00010822111298439226,0.0,0.0,-0.00010822111298439226
assassin,3.3658536585365852,0.0002094762509182065,0.0002094762509182065,0.0,0.0,0.0002094762509182065,0.0,0.0002094762509182065,0.0,0.0,-0.0002094762509182065
assassinate,1.5555555555555556,0.00013906976570888564,0.00013906976570888564,0.0,0.0,0.00013906976570888564,0.0,0.0,0.0,0.0,-0.00013906976570888564
assassination,1.625,0.00013976161281918582,0.00013976161281918582,0.0,0.0,0.00013976161281918582,0.0,0.00013976161281918582,0.0,0.0,-0.00013976161281918582
assault,2.4468085106382977,0.00019835619862340387,0.00019835619862340387,0.0,0.0,0.00019835619862340387,0.0,0.0,0.0,0.0,-0.00019835619862340387
assembly,1.2,0.0001112030235910349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001112030235910349,0.0001112030235910349
assessment,1.0,5.689786756659203e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.689786756659203e-05,5.689786756659203e-05,0.0
asshole,3.5142857142857142,0.0002530907157241624,0.0002530907157241624,0.0,0.0002530907157241624,0.0,0.0,0.0,0.0,0.0,-0.0002530907157241624
assist,1.8461538461538463,0.00017641972816955753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017641972816955753,0.00017641972816955753
associate,1.8125,0.00014602830833804214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014602830833804214,0.00014602830833804214
assurance,1.0,0.00010781439564784236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010781439564784236,0.00010781439564784236
assured,1.5789473684210527,0.0002224565742690765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002224565742690765,0.0002224565742690765
astonishingly,1.0,0.00013206949514019627,0.0,0.0,0.0,0.0,0.0,0.0,0.00013206949514019627,0.0,0.00013206949514019627
astonishment,1.0,7.490481005899068e-05,0.0,0.0,0.0,0.0,7.490481005899068e-05,0.0,7.490481005899068e-05,0.0,7.490481005899068e-05
astray,1.3846153846153846,0.00015425535564283444,0.0,0.0,0.0,0.00015425535564283444,0.0,0.0,0.0,0.0,-0.00015425535564283444
astronomer,1.0,0.00016338314303972234,0.0,0.00016338314303972234,0.0,0.0,0.0,0.0,0.0,0.0,0.00016338314303972234
asylum,1.4761904761904763,0.00014356173418679906,0.0,0.0,0.0,0.00014356173418679906,0.0,0.0,0.0,0.0,-0.00014356173418679906
atone,2.5,0.00036498543961703935,0.0,0.00036498543961703935,0.0,0.0,0.00036498543961703935,0.0,0.0,0.00036498543961703935,0.00036498543961703935
atrocious,1.4,0.00015050415890485082,0.00015050415890485082,0.0,0.00015050415890485082,0.0,0.0,0.0,0.0,0.0,-0.00015050415890485082
atrocity,1.0,0.00011534823056355641,0.00011534823056355641,0.0,0.00011534823056355641,0.00011534823056355641,0.0,0.00011534823056355641,0.0,0.0,-0.00011534823056355641
atrophy,1.5,0.00026278920518422164,0.0,0.0,0.00026278920518422164,0.00026278920518422164,0.0,0.00026278920518422164,0.0,0.0,-0.00026278920518422164
attack,7.73,0.00048817038385151834,0.00048817038385151834,0.0,0.0,0.00048817038385151834,0.0,0.0,0.0,0.0,-0.00048817038385151834
attacking,1.8518518518518519,0.00015612414180715803,0.00015612414180715803,0.0,0.00015612414180715803,0.00015612414180715803,0.0,0.00015612414180715803,0.00015612414180715803,0.0,-0.00015612414180715803
attainable,1.0,0.0001106981788598583,0.0,0.0001106981788598583,0.0,0.0,0.0,0.0,0.0,0.0,0.0001106981788598583
attendant,1.3333333333333333,0.00011427351678750604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011427351678750604,0.00011427351678750604
attentive,1.0,0.0001618951715221603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001618951715221603,0.0001618951715221603
attest,2.0,0.00021511414196357946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021511414196357946,0.00021511414196357946
attorney,1.71875,0.00012634718762509836,0.00012634718762509836,0.0,0.0,0.00012634718762509836,0.0,0.0,0.0,0.00012634718762509836,0.00012634718762509836
aunt,1.9787234042553192,0.00017262880775743248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017262880775743248,0.00017262880775743248
authentic,1.8048780487804879,0.0001647608637844896,0.0,0.0,0.0,0.0,0.0001647608637844896,0.0,0.0,0.0001647608637844896,0.0001647608637844896
authenticity,1.0,0.0001068852273492725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001068852273492725,0.0001068852273492725
author,1.6511627906976745,0.00016171898900526948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016171898900526948,0.00016171898900526948
authority,2.0,0.00019771088067963428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019771088067963428,0.00019771088067963428
authorization,1.0,0.00011131844879904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011131844879904,0.00011131844879904
autopsy,1.6153846153846154,0.00015260531195078096,0.0,0.0,0.00015260531195078096,0.00015260531195078096,0.0,0.00015260531195078096,0.0,0.0,-0.00015260531195078096
avalanche,1.5714285714285714,0.00019179640372443612,0.0,0.0,0.0,0.00019179640372443612,0.0,0.00019179640372443612,0.00019179640372443612,0.0,-0.00019179640372443612
avenger,1.8,0.0002454602566614406,0.0002454602566614406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002454602566614406
avoid,2.8507462686567164,0.00020893011007677234,0.0,0.0,0.0,0.00020893011007677234,0.0,0.0,0.0,0.0,-0.00020893011007677234
award,2.5434782608695654,0.00018915480036041366,0.0,0.00018915480036041366,0.0,0.0,0.00018915480036041366,0.0,0.00018915480036041366,0.00018915480036041366,0.00018915480036041366
awful,2.0277777777777777,0.0002035936523881315,0.0002035936523881315,0.0,0.0002035936523881315,0.0002035936523881315,0.0,0.0002035936523881315,0.0,0.0,-0.0002035936523881315
baboon,1.8181818181818181,0.0001977178091102535,0.0,0.0,0.0001977178091102535,0.0,0.0,0.0,0.0,0.0,-0.0001977178091102535
baby,170.29310344827587,0.0030169630742546832,0.0,0.0,0.0,0.0,0.0030169630742546832,0.0,0.0,0.0,0.0030169630742546832
backbone,1.8055555555555556,0.00015683839012765557,0.00015683839012765557,0.0,0.0,0.0,0.0,0.0,0.0,0.00015683839012765557,0.00015683839012765557
backwards,4.451219512195122,0.0002897730694641374,0.0,0.0,0.0002897730694641374,0.0,0.0,0.0,0.0,0.0,-0.0002897730694641374
bacteria,1.1666666666666667,0.00011367559761387216,0.0,0.0,0.00011367559761387216,0.00011367559761387216,0.0,0.00011367559761387216,0.0,0.0,-0.00011367559761387216
